date,price
7/27/2022,322.01001
7/28/2022,325.23001
7/29/2022,328.66
8/1/2022,328.04001
8/2/2022,324.04001
8/3/2022,328.16
8/4/2022,327.35999
8/5/2022,327.97
8/8/2022,328.42001
8/9/2022,327.91
8/10/2022,333.20001
8/11/2022,333.70999
8/12/2022,337.82999
8/15/2022,339.37
8/16/2022,341.73999
8/17/2022,340.20001
8/18/2022,340.57999
8/19/2022,337.04001
8/22/2022,330.76001
8/23/2022,329.10999
8/24/2022,329.85999
8/25/2022,333.14999
8/26/2022,322.92999
8/29/2022,321.10001
8/30/2022,318.04001
8/31/2022,315.64999
9/1/2022,317.06
9/2/2022,313.76001
9/6/2022,312.20001
9/7/2022,316.32999
9/8/2022,318.23999
9/9/2022,322.28
9/12/2022,324.57001
9/13/2022,311.73001
9/14/2022,312.06
9/15/2022,310.35999
9/16/2022,308.04999
9/19/2022,310.14999
9/20/2022,307.01999
9/21/2022,301.81
9/22/2022,300.51999
9/23/2022,295.85999
9/26/2022,292.72
9/27/2022,291.29999
9/28/2022,296.73001
9/29/2022,292.20999
9/30/2022,287.29999
10/3/2022,294.79001
10/4/2022,303.14001
10/5/2022,302.79001
10/6/2022,299.23001
10/7/2022,292.97
10/10/2022,291.95999
10/11/2022,292.29001
10/12/2022,292.16
10/13/2022,300.56
10/14/2022,296.82001
10/17/2022,302.06
10/18/2022,305.47
10/19/2022,304.35001
10/20/2022,303.31
10/21/2022,310.88
10/24/2022,315.04999
10/25/2022,318.48999
10/26/2022,318.38
10/27/2022,320.45999
10/28/2022,328.57999
10/31/2022,327.42001
11/1/2022,326.41
11/2/2022,321.35999
11/3/2022,319.87
11/4/2022,324.14001
11/7/2022,328.42001
11/8/2022,331.70999
11/9/2022,325.34
11/10/2022,337.26001
11/11/2022,337.79001
11/14/2022,335.76999
11/15/2022,336.20999
11/16/2022,336.07001
11/17/2022,336.10001
11/18/2022,337.37
11/21/2022,337.04999
11/22/2022,340.95999
11/23/2022,341.95001
11/25/2022,343.51999
11/28/2022,338.48999
11/29/2022,338.48001
11/30/2022,346.14999
12/1/2022,344.41
12/2/2022,344.73999
12/5/2022,340.03
12/6/2022,336.45999
12/7/2022,336.44
12/8/2022,338.45999
12/9/2022,335.37
12/12/2022,340.62
12/13/2022,341.81
12/14/2022,340.22
12/15/2022,332.79999
12/16/2022,328.97
12/19/2022,327.38
12/20/2022,328.38
12/21/2022,333.60001
12/22/2022,330.26001
12/23/2022,331.92999
12/27/2022,332.37
12/28/2022,328.57001
12/29/2022,332.06
12/30/2022,331.32999
1/3/2023,331.22
1/4/2023,332.56
